Ch1,Cluster_1,droplet
701.7467,0,14777
661.032043,0,14778
4794.184,1,14779
4712.124,1,14780
730.9293,0,14781
4489.75244,1,14782
583.190369,0,14783
4884.244,1,14784
671.512756,0,14785
4583.91162,1,14786
728.464844,0,14787
596.477966,0,14788
678.899353,0,14789
5031.036,1,14790
645.1316,0,14791
643.9133,0,14792
664.7606,0,14793
760.7369,0,14794
649.5749,0,14795
646.9061,0,14796
689.6944,0,14797
708.986633,0,14798
596.585266,0,14799
619.628967,0,14800
716.164856,0,14801
664.616333,0,14802
738.895264,0,14803
4989.979,1,14804
586.420837,0,14805
527.2735,0,14806
662.3609,0,14807
726.758057,0,14808
4737.325,1,14809
622.6432,0,14810
645.466553,0,14811
4858.644,1,14812
700.297668,0,14813
4468.691,1,14814
631.2177,0,14815
817.0212,0,14816
696.1194,0,14817
687.8292,0,14818
4998.97852,1,14819
4879.989,1,14820
684.5572,0,14821
4775.3335,1,14822
4681.77539,1,14823
4098.044,1,14824
719.550659,0,14825
672.096436,0,14826
4491.53,1,14827
603.047668,0,14828
692.256165,0,14829
4788.34961,1,14830
4967.043,1,14831
628.786865,0,14832
649.9546,0,14833
5047.612,1,14834
4847.87842,1,14835
601.2675,0,14836
568.030151,0,14837
4634.2,1,14838
655.0644,0,14839
513.278259,0,14840
4697.93,1,14841
728.3469,0,14842
4829.2793,1,14843
705.5667,0,14844
679.3548,0,14845
4650.56152,1,14846
538.6306,0,14847
685.511963,0,14848
4875.80859,1,14849
592.415466,0,14850
670.660034,0,14851
600.426331,0,14852
699.2326,0,14853
688.013855,0,14854
4240.017,1,14855
636.9856,0,14856
732.5338,0,14857
586.779358,0,14858
4566.863,1,14859
4589.05859,1,14860
585.228,0,14861
650.637,0,14862
4625.981,1,14863
4393.60449,1,14864
4339.297,1,14865
4802.92773,1,14866
689.7227,0,14867
626.6555,0,14868
4636.39258,1,14869
4818.422,1,14870
670.5943,0,14871
593.797668,0,14872
724.131531,0,14873
4744.40967,1,14874
4799.98,1,14875
611.464233,0,14876
679.124,0,14877
645.8848,0,14878
590.3388,0,14879
705.202332,0,14880
731.3658,0,14881
4621.51563,1,14882
588.0675,0,14883
4891.503,1,14884
655.164856,0,14885
685.515137,0,14886
4752.907,1,14887
4864.88037,1,14888
722.7966,0,14889
4736.62646,1,14890
4791.04248,1,14891
4444.211,1,14892
4833.99561,1,14893
4573.14,1,14894
4767.53174,1,14895
724.8633,0,14896
4894.23438,1,14897
634.5832,0,14898
3987.2478,1,14899
644.104858,0,14900
674.1339,0,14901
677.384644,0,14902
661.0333,0,14903
669.1174,0,14904
719.837646,0,14905
727.4791,0,14906
487.464233,0,14907
4798.939,1,14908
632.4766,0,14909
660.3314,0,14910
699.8205,0,14911
628.225769,0,14912
701.623962,0,14913
549.337952,0,14914
698.3691,0,14915
4820.295,1,14916
4670.815,1,14917
710.6387,0,14918
5263.56836,1,14919
4922.092,1,14920
4423.13037,1,14921
745.139343,0,14922
703.4047,0,14923
690.169,0,14924
655.4021,0,14925
574.7852,0,14926
663.6454,0,14927
650.6706,0,14928
640.3901,0,14929
4991.20557,1,14930
4821.597,1,14931
751.169556,0,14932
625.2165,0,14933
4753.18848,1,14934
4963.741,1,14935
4204.97266,1,14936
626.005737,0,14937
664.586548,0,14938
4843.197,1,14939
655.4821,0,14940
4554.956,1,14941
693.847351,0,14942
628.668152,0,14943
3189.39038,1,14944
684.035767,0,14945
4556.25049,1,14946
540.336731,0,14947
4900.206,1,14948
4766.04053,1,14949
637.2083,0,14950
698.4557,0,14951
720.916,0,14952
674.3581,0,14953
659.0401,0,14954
701.2984,0,14955
660.1119,0,14956
4531.744,1,14957
680.1825,0,14958
549.225,0,14959
736.8581,0,14960
4676.41357,1,14961
674.841,0,14962
650.631165,0,14963
717.8111,0,14964
633.3954,0,14965
685.681335,0,14966
4879.65039,1,14967
4914.228,1,14968
647.850464,0,14969
4839.421,1,14970
638.877136,0,14971
4106.502,1,14972
4718.22754,1,14973
701.642639,0,14974
673.8723,0,14975
4607.298,1,14976
639.429138,0,14977
4587.93652,1,14978
685.613159,0,14979
748.271545,0,14980
680.0582,0,14981
637.085,0,14982
647.331055,0,14983
735.2846,0,14984
812.1625,0,14985
4595.22559,1,14986
706.718567,0,14987
4771.999,1,14988
645.958862,0,14989
691.05365,0,14990
737.034668,0,14991
628.8271,0,14992
4761.65332,1,14993
754.445068,0,14994
581.4653,0,14995
4740.747,1,14996
714.0479,0,14997
4948.59229,1,14998
610.1377,0,14999
661.9358,0,15000
4748.682,1,15001
4799.584,1,15002
4905.87,1,15003
556.4827,0,15004
4850.572,1,15005
5039.884,1,15006
3751.439,1,15007
653.6548,0,15008
638.5148,0,15009
638.2241,0,15010
721.4249,0,15011
680.4284,0,15012
671.4508,0,15013
654.6351,0,15014
4755.175,1,15015
742.3966,0,15016
688.4064,0,15017
4906.643,1,15018
4582.697,1,15019
713.3474,0,15020
657.2599,0,15021
4588.738,1,15022
667.9218,0,15023
4809.569,1,15024
4799.639,1,15025
4626.739,1,15026
635.1664,0,15027
695.3348,0,15028
680.5579,0,15029
726.2798,0,15030
4840.733,1,15031
4209.958,1,15032
629.1047,0,15033
4459.307,1,15034
641.3226,0,15035
4683.998,1,15036
594.8177,0,15037
661.786,0,15038
4775.649,1,15039
4485.374,1,15040
5060.682,1,15041
572.0084,0,15042
596.4462,0,15043
4790.64,1,15044
691.0868,0,15045
768.6952,0,15046
654.6642,0,15047
649.4821,0,15048
4706.436,1,15049
581.759,0,15050
4576.242,1,15051
4875.308,1,15052
668.2874,0,15053
710.2998,0,15054
4811.453,1,15055
636.8047,0,15056
4041.412,1,15057
4628.163,1,15058
620.9092,0,15059
4777.027,1,15060
4833.909,1,15061
4559.139,1,15062
694.8812,0,15063
605.7333,0,15064
626.9497,0,15065
4962.473,1,15066
607.7985,0,15067
4403.682,1,15068
625.7626,0,15069
615.7562,0,15070
638.8622,0,15071
4740.251,1,15072
691.8441,0,15073
661.153,0,15074
685.753,0,15075
4738.349,1,15076
671.6341,0,15077
4883.308,1,15078
4398.528,1,15079
4595.222,1,15080
669.8651,0,15081
4962.775,1,15082
4821.062,1,15083
687.3588,0,15084
588.6986,0,15085
748.312,0,15086
624.3771,0,15087
623.058,0,15088
4620.528,1,15089
685.2272,0,15090
622.8354,0,15091
567.1326,0,15092
666.9196,0,15093
3983.065,1,15094
607.1952,0,15095
4746.136,1,15096
645.2872,0,15097
4895.815,1,15098
724.4236,0,15099
4222.919,1,15100
673.4737,0,15101
4917.438,1,15102
4874.184,1,15103
590.3159,0,15104
4958.097,1,15105
602.6163,0,15106
698.5212,0,15107
4556.949,1,15108
4723.719,1,15109
4355.626,1,15110
678.8662,0,15111
4720.496,1,15112
677.7305,0,15113
4621.909,1,15114
680.1971,0,15115
4530.249,1,15116
691.1605,0,15117
4577.718,1,15118
700.6946,0,15119
4459.697,1,15120
4848.726,1,15121
4777.06,1,15122
603.957,0,15123
4496.563,1,15124
716.6169,0,15125
710.3061,0,15126
4437,1,15127
4554.669,1,15128
4883.942,1,15129
739.4829,0,15130
736.8401,0,15131
4354.958,1,15132
4873.331,1,15133
4846.5,1,15134
4364.516,1,15135
4718.874,1,15136
660.2844,0,15137
4660.879,1,15138
4386.062,1,15139
4592.427,1,15140
499.6996,0,15141
4516.276,1,15142
667.2943,0,15143
4827.296,1,15144
4610.524,1,15145
646.0432,0,15146
608.8087,0,15147
584.803,0,15148
655.6667,0,15149
635.4082,0,15150
5064.112,1,15151
4740.077,1,15152
738.2744,0,15153
4827.865,1,15154
654.9597,0,15155
634.6795,0,15156
644.9615,0,15157
4775.781,1,15158
666.2895,0,15159
4872.967,1,15160
569.188,0,15161
616.1222,0,15162
667.1405,0,15163
4899.142,1,15164
4327.553,1,15165
4810.692,1,15166
4817.87,1,15167
5031.195,1,15168
713.3067,0,15169
654.7868,0,15170
657.2809,0,15171
686.4693,0,15172
4638.959,1,15173
690.0116,0,15174
4807.564,1,15175
669.7086,0,15176
4000.878,1,15177
665.1353,0,15178
727.5039,0,15179
4765.169,1,15180
663.7089,0,15181
550.6091,0,15182
673.0578,0,15183
698.8351,0,15184
651.6041,0,15185
4930.649,1,15186
680.1415,0,15187
4290.367,1,15188
4829.959,1,15189
639.3332,0,15190
713.214,0,15191
678.7973,0,15192
694.1334,0,15193
674.4229,0,15194
635.0179,0,15195
731.653,0,15196
4963.334,1,15197
3880.095,1,15198
648.3934,0,15199
733.7274,0,15200
4728.227,1,15201
708.864,0,15202
640.0735,0,15203
650.4644,0,15204
660.8545,0,15205
683.7466,0,15206
602.0984,0,15207
4138.708,1,15208
534.7703,0,15209
4564.271,1,15210
588.6184,0,15211
4568.053,1,15212
635.2029,0,15213
728.1376,0,15214
649.7768,0,15215
638.4725,0,15216
531.6161,0,15217
649.9346,0,15218
690.989,0,15219
5000.612,1,15220
695.0706,0,15221
549.6114,0,15222
4693.85,1,15223
609.0478,0,15224
4919.315,1,15225
4212.892,1,15226
636.3394,0,15227
565.0257,0,15228
569.1647,0,15229
604.8124,0,15230
705.2708,0,15231
593.5825,0,15232
4177.27,1,15233
617.2796,0,15234
5083.456,1,15235
591.1215,0,15236
675.2701,0,15237
667.8476,0,15238
736.1462,0,15239
600.7151,0,15240
665.0041,0,15241
559.2411,0,15242
706.8179,0,15243
669.8969,0,15244
4717.867,1,15245
682.1268,0,15246
698.8582,0,15247
4571.475,1,15248
681.9677,0,15249
518.7729,0,15250
4855.258,1,15251
4914.428,1,15252
621.7114,0,15253
571.1636,0,15254
4487.024,1,15255
616.3483,0,15256
4596.792,1,15257
516.2604,0,15258
686.4334,0,15259
751.405,0,15260
670.9265,0,15261
4783.282,1,15262
585.0865,0,15263
4664.428,1,15264
683.5585,0,15265
627.7599,0,15266
4451.739,1,15267
4752.33,1,15268
637.2287,0,15269
629.2031,0,15270
611.5746,0,15271
633.6042,0,15272
4783.093,1,15273
635.166,0,15274
4942.945,1,15275
593.9424,0,15276
660.2402,0,15277
626.4828,0,15278
4961.087,1,15279
642.5582,0,15280
650.2791,0,15281
736.6311,0,15282
601.7681,0,15283
4524.244,1,15284
668.2372,0,15285
593.7693,0,15286
635.6218,0,15287
4583.834,1,15288
668.4242,0,15289
4941.621,1,15290
729.8817,0,15291
633.8932,0,15292
4768.154,1,15293
3329.877,1,15294
717.8823,0,15295
637.5521,0,15296
686.5789,0,15297
692.438,0,15298
703.1512,0,15299
4645.625,1,15300
700.4852,0,15301
730.3617,0,15302
680.5693,0,15303
4439.155,1,15304
640.6921,0,15305
623.4993,0,15306
4501.2,1,15307
678.549,0,15308
4288.266,1,15309
607.1472,0,15310
4697.661,1,15311
654.0858,0,15312
652.3346,0,15313
687.768,0,15314
604.3503,0,15315
4760.396,1,15316
4572.373,1,15317
711.8402,0,15318
4888.633,1,15319
654.5679,0,15320
4437.087,1,15321
610.0508,0,15322
682.2678,0,15323
4674.562,1,15324
732.8729,0,15325
3487.969,1,15326
4879.237,1,15327
694.1261,0,15328
4811.692,1,15329
4679.257,1,15330
4489.172,1,15331
5024.796,1,15332
667.2875,0,15333
633.2607,0,15334
700.3751,0,15335
4991.56,1,15336
629.41,0,15337
637.0002,0,15338
508.5328,0,15339
664.3727,0,15340
665.7059,0,15341
565.3646,0,15342
4635.772,1,15343
4541.946,1,15344
674.269,0,15345
4664.979,1,15346
542.912,0,15347
611.576,0,15348
4701.826,1,15349
4670.731,1,15350
726.2668,0,15351
642.5738,0,15352
635.238,0,15353
592.875,0,15354
675.4879,0,15355
709.7981,0,15356
644.8687,0,15357
598.2353,0,15358
623.2639,0,15359
4240.286,1,15360
730.1595,0,15361
4827.641,1,15362
4665.731,1,15363
659.1121,0,15364
4927.36,1,15365
4242.016,1,15366
677.3049,0,15367
4749.896,1,15368
717.9353,0,15369
596.7452,0,15370
638.1161,0,15371
653.6664,0,15372
690.3513,0,15373
611.8047,0,15374
599.1979,0,15375
707.766,0,15376
4804.332,1,15377
673.3915,0,15378
683.4521,0,15379
616.5649,0,15380
4608.735,1,15381
663.6929,0,15382
633.6756,0,15383
631.1413,0,15384
626.6703,0,15385
4311.711,1,15386
652.8522,0,15387
656.6888,0,15388
4823.579,1,15389
691.6237,0,15390
4848.328,1,15391
625.2887,0,15392
3051.996,1,15393
598.7148,0,15394
4638.709,1,15395
680.0491,0,15396
628.7292,0,15397
4422.342,1,15398
625.0416,0,15399
4214.387,1,15400
672.9562,0,15401
625.8892,0,15402
692.8301,0,15403
461.5775,0,15404
694.9286,0,15405
628.7941,0,15406
644.9854,0,15407
4508.29,1,15408
4748.953,1,15409
4228.301,1,15410
4728.787,1,15411
646.2566,0,15412
5062.203,1,15413
496.8487,0,15414
4890.88,1,15415
4605.252,1,15416
4831.319,1,15417
669.409,0,15418
656.0607,0,15419
4846.725,1,15420
616.5781,0,15421
568.8873,0,15422
712.1619,0,15423
4605.36,1,15424
713.7466,0,15425
664.71,0,15426
679.7396,0,15427
4783.567,1,15428
670.1086,0,15429
4858.397,1,15430
4631.654,1,15431
4674.787,1,15432
655.7854,0,15433
609.4363,0,15434
4790.666,1,15435
748.21,0,15436
641.5322,0,15437
731.1707,0,15438
620.0226,0,15439
4713.693,1,15440
634.2288,0,15441
4814.204,1,15442
919.0305,0,15443
690.3095,0,15444
4888.685,1,15445
669.3617,0,15446
4540.812,1,15447
4521.097,1,15448
735.0341,0,15449
617.257,0,15450
601.6092,0,15451
703.727,0,15452
4805.647,1,15453
4780.832,1,15454
699.6174,0,15455
4912.283,1,15456
686.4739,0,15457
700.0029,0,15458
630.2563,0,15459
603.5795,0,15460
549.9621,0,15461
4717.989,1,15462
4836.889,1,15463
754.5545,0,15464
656.5516,0,15465
703.4715,0,15466
741.859,0,15467
4444.215,1,15468
691.0069,0,15469
4694.916,1,15470
4264.515,1,15471
630.7319,0,15472
4002.653,1,15473
4547.633,1,15474
637.4207,0,15475
4523.29,1,15476
683.3473,0,15477
629.8841,0,15478
4986.602,1,15479
579.7046,0,15480
585.6605,0,15481
706.9149,0,15482
4644.442,1,15483
654.055,0,15484
711.2993,0,15485
669.723,0,15486
4944.71,1,15487
626.3009,0,15488
4767.931,1,15489
4751.218,1,15490
599.4592,0,15491
596.9165,0,15492
741.6463,0,15493
641.8831,0,15494
665.2358,0,15495
3419.049,1,15496
655.2517,0,15497
628.5542,0,15498
4735.157,1,15499
4399.865,1,15500
4722.716,1,15501
4769.557,1,15502
669.8802,0,15503
4384.213,1,15504
4877.357,1,15505
4772.752,1,15506
4732.495,1,15507
4924.526,1,15508
551.8045,0,15509
564.948,0,15510
634.5848,0,15511
633.6525,0,15512
636.1312,0,15513
679.1914,0,15514
4821.78,1,15515
566.088,0,15516
679.3309,0,15517
1857.154,1,15518
633.6188,0,15519
4843.092,1,15520
572.5472,0,15521
702.8615,0,15522
697.1047,0,15523
620.8588,0,15524
4983.87,1,15525
683.691,0,15526
708.2461,0,15527
4896.917,1,15528
606.5551,0,15529
681.4944,0,15530
712.2221,0,15531
659.5431,0,15532
4283.657,1,15533
684.4543,0,15534
4603.786,1,15535
4798.112,1,15536
4661.661,1,15537
4498.737,1,15538
3920.107,1,15539
633.5018,0,15540
713.7107,0,15541
4416.66,1,15542
659.2825,0,15543
4832.806,1,15544
3866.676,1,15545
4568.379,1,15546
4753.075,1,15547
722.9213,0,15548
496.9221,0,15549
600.062,0,15550
718.2578,0,15551
664.751,0,15552
634.855,0,15553
4857.078,1,15554
657.291,0,15555
690.293,0,15556
672.6031,0,15557
572.897,0,15558
674.5342,0,15559
608.7806,0,15560
4658.211,1,15561
642.5384,0,15562
639.0289,0,15563
4798.616,1,15564
4787.906,1,15565
705.4189,0,15566
621.0297,0,15567
640.444,0,15568
5035.055,1,15569
703.1989,0,15570
685.1787,0,15571
4665.249,1,15572
692.8707,0,15573
4937.962,1,15574
710.4744,0,15575
699.0258,0,15576
683.0417,0,15577
659.4851,0,15578
669.0951,0,15579
701.3486,0,15580
676.5753,0,15581
4929.015,1,15582
4807.595,1,15583
616.9073,0,15584
4853.491,1,15585
617.3998,0,15586
725.4898,0,15587
3161.565,1,15588
659.8856,0,15589
4772.561,1,15590
4487.186,1,15591
4941.182,1,15592
682.2387,0,15593
591.3971,0,15594
676.1149,0,15595
701.2768,0,15596
645.0829,0,15597
688.748,0,15598
5022.028,1,15599
656.2499,0,15600
697.4619,0,15601
4171.448,1,15602
4644.043,1,15603
705.3705,0,15604
693.6553,0,15605
645.0651,0,15606
694.2536,0,15607
652.9114,0,15608
647.732,0,15609
607.5408,0,15610
653.1265,0,15611
5075.293,1,15612
4934.625,1,15613
4777.607,1,15614
4657.909,1,15615
4860.605,1,15616
638.1311,0,15617
539.6416,0,15618
4708.125,1,15619
4434.062,1,15620
702.284,0,15621
4418.987,1,15622
4817.083,1,15623
698.254,0,15624
710.7968,0,15625
689.7573,0,15626
551.7628,0,15627
763.7981,0,15628
619.648,0,15629
683.5189,0,15630
639.4673,0,15631
548.6831,0,15632
4073.074,1,15633
669.8036,0,15634
4657.604,1,15635
703.6444,0,15636
4574.759,1,15637
553.2552,0,15638
688.0356,0,15639
680.1362,0,15640
633.0973,0,15641
662.2209,0,15642
677.549,0,15643
661.6189,0,15644
4853.299,1,15645
647.4529,0,15646
672.4264,0,15647
620.0825,0,15648
738.3246,0,15649
5078.456,1,15650
655.6219,0,15651
607.0777,0,15652
677.6606,0,15653
690.9725,0,15654
4813.695,1,15655
4588.121,1,15656
694.7659,0,15657
4672.817,1,15658
665.8987,0,15659
4644.388,1,15660
695.0318,0,15661
558.5161,0,15662
4464.392,1,15663
4647.857,1,15664
651.2568,0,15665
709.4855,0,15666
4596.422,1,15667
620.5378,0,15668
4872.302,1,15669
4946.966,1,15670
4812.604,1,15671
681.8826,0,15672
684.6288,0,15673
709.3637,0,15674
4009.442,1,15675
4322.606,1,15676
713.3126,0,15677
662.0596,0,15678
4442.006,1,15679
605.4243,0,15680
4653.913,1,15681
602.5775,0,15682
706.9851,0,15683
655.5481,0,15684
604.4316,0,15685
683.2314,0,15686
4282.942,1,15687
645.8017,0,15688
4788.121,1,15689
5061.561,1,15690
666.9609,0,15691
686.0925,0,15692
4541.742,1,15693
627.6143,0,15694
3372.95,1,15695
4912.919,1,15696
4800.167,1,15697
621.9339,0,15698
4732.665,1,15699
4995.833,1,15700
693.7388,0,15701
621.879,0,15702
4724.775,1,15703
4576.047,1,15704
656.8781,0,15705
649.6677,0,15706
668.7664,0,15707
4786.241,1,15708
653.7947,0,15709
661.7804,0,15710
609.2434,0,15711
689.246,0,15712
3889.347,1,15713
650.4773,0,15714
655.9821,0,15715
682.4978,0,15716
675.7276,0,15717
587.3972,0,15718
687.9582,0,15719
647.2359,0,15720
673.2418,0,15721
630.9752,0,15722
613.5842,0,15723
675.0877,0,15724
701.8425,0,15725
4927.902,1,15726
5215.222,1,15727
664.7314,0,15728
4554.639,1,15729
754.9276,0,15730
4776.642,1,15731
553.864,0,15732
618.2314,0,15733
691.0734,0,15734
714.1572,0,15735
5021.045,1,15736
663.1906,0,15737
4897.824,1,15738
578.5433,0,15739
583.7008,0,15740
668.0463,0,15741
4262.822,1,15742
691.2259,0,15743
4924.836,1,15744
586.6101,0,15745
4816.262,1,15746
4894.865,1,15747
663.2094,0,15748
687.751,0,15749
695.187,0,15750
4546.082,1,15751
5197.714,1,15752
735.1312,0,15753
710.2883,0,15754
4736.975,1,15755
5157.509,1,15756
4159.53,1,15757
581.6083,0,15758
566.5668,0,15759
753.5451,0,15760
648.6387,0,15761
4296.716,1,15762
4803.148,1,15763
668.4898,0,15764
5096.144,1,15765
4947.121,1,15766
649.9616,0,15767
551.511,0,15768
661.4318,0,15769
683.2435,0,15770
618.831,0,15771
724.3458,0,15772
5089.086,1,15773
650.4371,0,15774
4677.352,1,15775
653.9473,0,15776
4352.868,1,15777
535.0436,0,15778
663.0817,0,15779
641.0709,0,15780
691.7604,0,15781
5002.802,1,15782
703.9977,0,15783
4894.788,1,15784
711.9588,0,15785
612.3804,0,15786
671.0357,0,15787
682.2806,0,15788
4837.276,1,15789
3948.716,1,15790
5083.838,1,15791
671.1082,0,15792
610.489,0,15793
679.0445,0,15794
685.7448,0,15795
4948.234,1,15796
683.1742,0,15797
604.1872,0,15798
730.5792,0,15799
4723.908,1,15800
714.3093,0,15801
664.9831,0,15802
659.9915,0,15803
4767.178,1,15804
642.6217,0,15805
4713.528,1,15806
595.9178,0,15807
675.7304,0,15808
639.2561,0,15809
5017.162,1,15810
671.6869,0,15811
672.1458,0,15812
728.8947,0,15813
677.9424,0,15814
586.7534,0,15815
4778.003,1,15816
690.7242,0,15817
586.3862,0,15818
650.826,0,15819
4792.429,1,15820
707.8144,0,15821
4899.011,1,15822
4545.481,1,15823
671.9471,0,15824
610.3884,0,15825
638.0997,0,15826
647.7295,0,15827
4652.022,1,15828
645.6384,0,15829
4962.729,1,15830
4725.248,1,15831
626.3124,0,15832
4803.228,1,15833
492.1753,0,15834
645.1783,0,15835
4969.662,1,15836
697.9221,0,15837
592.518,0,15838
658.8539,0,15839
4330.361,1,15840
663.2235,0,15841
4759.465,1,15842
640.8003,0,15843
4497.681,1,15844
4852.266,1,15845
637.5372,0,15846
4303.167,1,15847
743.6213,0,15848
679.7841,0,15849
4599.872,1,15850
660.8502,0,15851
4851.675,1,15852
5011.391,1,15853
714.4748,0,15854
4669.313,1,15855
596.4218,0,15856
4826.874,1,15857
630.6799,0,15858
701.8315,0,15859
607.4977,0,15860
616.9707,0,15861
664.9806,0,15862
4984.32,1,15863
753.4337,0,15864
695.0709,0,15865
638.6157,0,15866
687.8146,0,15867
4722.466,1,15868
643.0351,0,15869
557.5982,0,15870
648.9495,0,15871
4524.585,1,15872
4638.632,1,15873
662.9151,0,15874
4503,1,15875
680.5158,0,15876
4139.175,1,15877
669.7026,0,15878
4794.231,1,15879
716.2215,0,15880
4605.55,1,15881
642.4293,0,15882
645.4507,0,15883
699.3134,0,15884
655.5151,0,15885
711.0919,0,15886
539.1003,0,15887
5014.905,1,15888
4705.094,1,15889
4850.919,1,15890
4661.199,1,15891
615.0208,0,15892
657.5439,0,15893
676.8806,0,15894
4386.6,1,15895
745.3052,0,15896
669.285,0,15897
5090.685,1,15898
583.7831,0,15899
4674.612,1,15900
527.9282,0,15901
650.7172,0,15902
697.9083,0,15903
641.1071,0,15904
4294.583,1,15905
4089.2,1,15906
692.9057,0,15907
659.1061,0,15908
604.27,0,15909
4095.335,1,15910
630.1157,0,15911
621.9681,0,15912
4846.259,1,15913
677.8756,0,15914
668.448,0,15915
706.7071,0,15916
668.8027,0,15917
670.459,0,15918
4236.121,1,15919
4771.278,1,15920
719.1605,0,15921
674.1252,0,15922
4779.754,1,15923
677.235,0,15924
658.0626,0,15925
4853.676,1,15926
4847.617,1,15927
726.4591,0,15928
4298.083,1,15929
666.2771,0,15930
535.9055,0,15931
4581.713,1,15932
4710.046,1,15933
693.5673,0,15934
635.371,0,15935
628.0623,0,15936
4631.503,1,15937
4735.232,1,15938
542.7808,0,15939
605.2913,0,15940
648.8689,0,15941
686.1331,0,15942
611.3577,0,15943
4573.729,1,15944
4808.652,1,15945
652.5521,0,15946
742.6465,0,15947
4903.524,1,15948
640.1946,0,15949
4518.281,1,15950
4494.007,1,15951
4584.842,1,15952
4255.736,1,15953
754.8128,0,15954
4778.699,1,15955
4828.667,1,15956
702.9144,0,15957
584.188,0,15958
4729.539,1,15959
709.4683,0,15960
694.3602,0,15961
4729.225,1,15962
4236.945,1,15963
4795.73,1,15964
4786.089,1,15965
635.5998,0,15966
4359.746,1,15967
4852.138,1,15968
641.8229,0,15969
4254.838,1,15970
4920.157,1,15971
4793.849,1,15972
4935.991,1,15973
687.5798,0,15974
604.6179,0,15975
3895.699,1,15976
4590.488,1,15977
4885.326,1,15978
633.7601,0,15979
4953.804,1,15980
627.827,0,15981
697.4848,0,15982
693.5925,0,15983
733.4611,0,15984
601.5432,0,15985
683.0508,0,15986
5265.363,1,15987
588.5239,0,15988
636.1498,0,15989
630.9597,0,15990
4598.208,1,15991
686.2759,0,15992
602.1572,0,15993
650.8314,0,15994
4602.404,1,15995
4558.88,1,15996
634.0073,0,15997
650.2574,0,15998
4647.882,1,15999
714.3839,0,16000
5176.691,1,16001
622.5226,0,16002
623.0517,0,16003
4947.383,1,16004
4577.503,1,16005
707.7832,0,16006
668.2117,0,16007
4842.046,1,16008
593.6098,0,16009
4850.958,1,16010
662.2739,0,16011
639.2052,0,16012
706.4727,0,16013
4778.237,1,16014
4792.177,1,16015
591.66,0,16016
666.7896,0,16017
694.425,0,16018
4831.783,1,16019
578.4986,0,16020
4573.24,1,16021
4518.135,1,16022
712.3615,0,16023
680.0706,0,16024
4790.694,1,16025
4314.065,1,16026
646.635,0,16027
618.9294,0,16028
616.6698,0,16029
628.9902,0,16030
4586.556,1,16031
4091.971,1,16032
641.0329,0,16033
657.4691,0,16034
622.5542,0,16035
4607.243,1,16036
4718.156,1,16037
569.2548,0,16038
719.3569,0,16039
4788.708,1,16040
762.0812,0,16041
644.542,0,16042
675.4283,0,16043
644.0079,0,16044
4617.784,1,16045
691.7913,0,16046
5076.136,1,16047
635.0643,0,16048
700.5239,0,16049
688.2498,0,16050
599.7161,0,16051
4682.973,1,16052
620.629,0,16053
681.1609,0,16054
638.6734,0,16055
641.5397,0,16056
708.6451,0,16057
717.337,0,16058
5067.99,1,16059
4508.35,1,16060
666.59,0,16061
4698.279,1,16062
564.4522,0,16063
612.6796,0,16064
620.2798,0,16065
823.9188,0,16066
614.5778,0,16067
544.8875,0,16068
4857.09,1,16069
4937.398,1,16070
631.7615,0,16071
736.5088,0,16072
4725.255,1,16073
617.4937,0,16074
4643.561,1,16075
667.9329,0,16076
618.9023,0,16077
4498.816,1,16078
675.174,0,16079
712.5418,0,16080
581.7357,0,16081
4197.881,1,16082
552.8571,0,16083
4232.238,1,16084
642.4148,0,16085
566.7299,0,16086
4781.793,1,16087
4653.099,1,16088
4716.447,1,16089
683.0985,0,16090
525.3913,0,16091
708.8594,0,16092
634.4196,0,16093
4902.307,1,16094
684.9661,0,16095
711.6556,0,16096
624.6295,0,16097
4841.819,1,16098
663.0712,0,16099
4450.458,1,16100
674.4971,0,16101
4712.068,1,16102
4551.542,1,16103
647.5007,0,16104
715.9894,0,16105
4859.146,1,16106
4681.635,1,16107
586.7878,0,16108
677.3242,0,16109
5193.147,1,16110
683.1053,0,16111
639.5828,0,16112
651.047,0,16113
4211.568,1,16114
527.0355,0,16115
666.764,0,16116
4344.101,1,16117
621.0043,0,16118
5077.758,1,16119
4650.19,1,16120
4723.879,1,16121
663.6486,0,16122
4265.712,1,16123
631.1276,0,16124
4673.821,1,16125
4456.184,1,16126
667.3129,0,16127
4796.599,1,16128
4515.408,1,16129
712.907,0,16130
627.5757,0,16131
631.1276,0,16132
4787.624,1,16133
637.9576,0,16134
4930.318,1,16135
5002.652,1,16136
649.137,0,16137
4533.498,1,16138
624.9033,0,16139
731.7025,0,16140
4476.028,1,16141
725.484,0,16142
680.5469,0,16143
4552.546,1,16144
659.4344,0,16145
484.224,0,16146
641.1937,0,16147
4843.826,1,16148
4189.476,1,16149
574.9077,0,16150
4912.808,1,16151
642.8968,0,16152
4834.691,1,16153
672.4921,0,16154
727.4759,0,16155
656.8865,0,16156
4755.007,1,16157
689.7821,0,16158
587.6624,0,16159
662.2269,0,16160
655.1658,0,16161
4477.803,1,16162
600.6399,0,16163
634.9995,0,16164
634.8939,0,16165
4967.895,1,16166
4725.951,1,16167
4871.99,1,16168
751.1098,0,16169
680.6558,0,16170
679.8034,0,16171
721.7717,0,16172
664.9595,0,16173
650.1058,0,16174
591.7571,0,16175
685.5901,0,16176
552.0724,0,16177
4454.369,1,16178
4676.615,1,16179
